accepted_name_resolved;key;scientificName;acceptedScientificName;taxonRank;kingdom;phylum;class;order;family;genus;species;countryCode;stateProvince;decimalLatitude;decimalLongitude;eventDate;year;basisOfRecord;institutionCode;collectionCode;datasetName;issues;datasetKey;publishingOrgKey;installationKey;hostingOrganizationKey;publishingCountry;protocol;lastCrawled;lastParsed;crawlId;occurrenceStatus;taxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;acceptedTaxonKey;genericName;specificEpithet;taxonomicStatus;dateIdentified;coordinateUncertaintyInMeters;continent;month;day;startDayOfYear;endDayOfYear;modified;lastInterpreted;references;license;isSequenced;identifier;facts;relations;isInCluster;recordedBy;identifiedBy;geodeticDatum;recordedByIDs;identifiedByIDs;gbifRegion;country;publishedByGbifRegion;rightsHolder;identifier.1;http...unknown.org.nick;verbatimEventDate;verbatimLocality;gbifID;occurrenceID;taxonID;http...unknown.org.captive_cultivated;catalogNumber;eventTime;identificationID;name;recordedByIDs.type;recordedByIDs.value;identifiedByIDs.type;identifiedByIDs.value;distanceFromCentroidInMeters;projectId;infraspecificEpithet;occurrenceRemarks;dynamicProperties
Amanita muscaria;5867730041;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,210893;5,122418;2025-10-18T14:29:59;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:14:13.698+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-18T12:30:28;6;EUROPE;10;18;291;291;2025-11-06T17:36:28.000+00:00;2026-04-18T11:14:13.698+00:00;https://www.inaturalist.org/observations/321594002;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321594002;none;none;FALSE;Sebastiaan Voorderhake;Sebastiaan Voorderhake;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Sebastiaan Voorderhake;321594002;sebastiaan6039;2025-10-18 14:29:59;2400 Mol, België;5867730041;https://www.inaturalist.org/observations/321594002;48715;wild;321594002;14:29:59+02:00;713870299;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5867946386;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,233023;5,104501;2025-10-16T11:10;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:14:09.887+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-16T18:56:28;NA;EUROPE;10;16;289;289;2025-10-27T21:56:36.000+00:00;2026-04-18T11:14:09.887+00:00;https://www.inaturalist.org/observations/321278904;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321278904;none;none;FALSE;Frederik Lerouge;Frederik Lerouge;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Frederik Lerouge;321278904;frederikl;2025/10/16 11:10;Dessel, 2480 Dessel, België;5867946386;https://www.inaturalist.org/observations/321278904;48715;wild;321278904;11:10:00+02:00;713130922;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5868045105;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,151958;3,870915;2025-10-12T16:00:57;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:13:59.242+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-15T19:54:30;3;EUROPE;10;12;285;285;2025-10-30T15:45:34.000+00:00;2026-04-18T11:13:59.242+00:00;https://www.inaturalist.org/observations/320403236;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;320403236;none;none;FALSE;neefke365;Michel Langeveld;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;neefke365;320403236;neefke365;2025-10-12 16:00:57;Wachtebeke Domein Puyenbroeck P1, 9185 Lochristi, België;5868045105;https://www.inaturalist.org/observations/320403236;48715;wild;320403236;16:00:57+02:00;712732348;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5868068711;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,268950;4,708178;2025-10-16T18:37:59;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T10:12:13.554+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-18T22:03:57;NA;EUROPE;10;16;289;289;2025-10-20T07:37:59.000+00:00;2026-04-18T10:12:13.554+00:00;https://www.inaturalist.org/observations/321709205;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321709205;none;none;FALSE;GrungeDimi;GrungeDimi;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;GrungeDimi;321709205;grungedimi;2025-10-16 18:37:59;Zoersel, 2980 Zoersel, Belgium;5868068711;https://www.inaturalist.org/observations/321709205;48715;wild;321709205;18:37:59+02:00;714144040;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5868216698;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,999628;4,207304;2025-10-16T11:41:17;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:55:34.962+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-16T17:36:00;NA;EUROPE;10;16;289;289;2025-10-18T15:55:15.000+00:00;2026-04-18T09:55:34.962+00:00;https://www.inaturalist.org/observations/321264428;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321264428;none;none;FALSE;skulldebull;skulldebull;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;skulldebull;321264428;skulldebull;2025-10-16 11:41:17;Buggenhout, 9255 Buggenhout, België;5868216698;https://www.inaturalist.org/observations/321264428;48715;wild;321264428;11:41:17+02:00;713097733;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5868241733;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,269003;4,708219;2025-10-16T18:37:36;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:14:16.034+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-18T22:04:34;NA;EUROPE;10;16;289;289;2025-10-20T07:37:52.000+00:00;2026-04-18T11:14:16.034+00:00;https://www.inaturalist.org/observations/321709310;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321709310;none;none;FALSE;GrungeDimi;GrungeDimi;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;GrungeDimi;321709310;grungedimi;2025-10-16 18:37:36;Zoersel, 2980 Zoersel, Belgium;5868241733;https://www.inaturalist.org/observations/321709310;48715;wild;321709310;18:37:36+02:00;714144271;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5868303405;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,142655;3,760434;2025-10-19T14:32:59;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:09:28.234+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-19T12:33:14;14;EUROPE;10;19;292;292;2025-10-20T07:44:47.000+00:00;2026-04-18T08:09:28.234+00:00;https://www.inaturalist.org/observations/321821363;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321821363;none;none;FALSE;Katrien Vanderstraeten;Katrien Vanderstraeten;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Katrien Vanderstraeten;321821363;katrien_vanderstraeten;2025-10-19 14:32:59;Abdijdreef, Evergem, East Flanders, BE;5868303405;https://www.inaturalist.org/observations/321821363;48715;wild;321821363;14:32:59+02:00;714399192;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5868418481;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,807045;4,525895;2025-10-19T16:22:12;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:55:42.443+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-19T19:48:00;17;EUROPE;10;19;292;292;2025-10-20T07:39:17.000+00:00;2026-04-18T09:55:42.443+00:00;https://www.inaturalist.org/observations/321906639;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321906639;none;none;FALSE;munstie;munstie;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;munstie;321906639;munstie;2025-10-19 16:22:12+02:00;Kapucijnenbos, Tervuren, Brabant flamand, BE;5868418481;https://www.inaturalist.org/observations/321906639;48715;wild;321906639;16:22:12+02:00;714569509;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5889610238;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,762433;3,637801;2025-10-21T18:03:44;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:56:04.237+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-22T06:16:02;NA;EUROPE;10;21;294;294;2025-12-07T11:44:28.000+00:00;2026-04-18T09:56:04.237+00:00;https://www.inaturalist.org/observations/322362422;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;322362422;none;none;FALSE;CaracalShan;CaracalShan;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CaracalShan;322362422;caracalshan;2025-10-21 18:03:44;9600 Ronse, België;5889610238;https://www.inaturalist.org/observations/322362422;48715;wild;322362422;18:03:44+02:00;715673566;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5889627094;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,088413;5,651047;2025-10-18T11:29:12;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:56:02.325+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-22T11:43:47;NA;EUROPE;10;18;291;291;2025-10-24T14:06:02.000+00:00;2026-04-18T09:56:02.325+00:00;https://www.inaturalist.org/observations/322388323;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;322388323;none;none;FALSE;doorme;doorme;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;doorme;322388323;doorme;2025-10-18 11:29:12;Gruitrode, 3670 Oudsbergen, België;5889627094;https://www.inaturalist.org/observations/322388323;48715;wild;322388323;11:29:12+02:00;715761626;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5889689364;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,872948;4,617767;2025-10-26T09:18:23;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:09:47.060+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-26T09:00:01;3;EUROPE;10;26;299;299;2026-02-21T04:05:08.000+00:00;2026-04-18T08:09:47.060+00:00;https://www.inaturalist.org/observations/323157641;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;323157641;none;none;FALSE;BrunoG;BrunoG;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;BrunoG;323157641;brunogilis;2025-10-26 09:18:23;Vlaams Brabant, Vlaanderen, BE;5889689364;https://www.inaturalist.org/observations/323157641;48715;wild;323157641;09:18:23+01:00;717508582;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5889950559;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,269164;4,708889;2025-10-24T14:31:37;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:14:35.265+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-26T12:20:35;NA;EUROPE;10;24;297;297;2026-02-21T04:04:42.000+00:00;2026-04-18T11:14:35.265+00:00;https://www.inaturalist.org/observations/323186511;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;323186511;none;none;FALSE;GrungeDimi;GrungeDimi;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;GrungeDimi;323186511;grungedimi;2025-10-24 14:31:37;Zoersel Pastorijstraat, 2980 Zoersel, Belgium;5889950559;https://www.inaturalist.org/observations/323186511;48715;wild;323186511;14:31:37+02:00;717564159;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5890037495;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,067797;3,705513;2025-10-29T13:07:46;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:03.446+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-31T14:52:21;NA;EUROPE;10;29;302;302;2026-02-02T22:29:31.000+00:00;2026-04-18T08:10:03.446+00:00;https://www.inaturalist.org/observations/324162180;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;324162180;none;none;FALSE;Thibault;Thibault;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Thibault;324162180;titiavi;2025-10-29 13:07:46;Oost-Vlaanderen, Vlaanderen, BE;5890037495;https://www.inaturalist.org/observations/324162180;48715;wild;324162180;13:07:46+01:00;719958737;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5890173292;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,767773;3,713789;2025-10-25T19:12:54;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:13.124+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-25T18:46:02;NA;EUROPE;10;25;298;298;2025-12-07T11:42:03.000+00:00;2026-04-18T08:10:13.124+00:00;https://www.inaturalist.org/observations/323026002;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;323026002;none;none;FALSE;CaracalShan;CaracalShan;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CaracalShan;323026002;caracalshan;2025-10-25 18:12:54;Flobecq, 7880 Flobecq, België;5890173292;https://www.inaturalist.org/observations/323026002;48715;wild;323026002;19:12:54+02:00;717237544;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5897280288;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,766872;4,453643;2025-10-29T12:39:50;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:47.553+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-11-18T23:06:51;11;EUROPE;10;29;302;302;2026-02-02T22:22:45.000+00:00;2026-04-18T08:10:47.553+00:00;https://www.inaturalist.org/observations/327175626;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;327175626;none;none;FALSE;Amaury Vanlaer;Amaury Vanlaer;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Amaury Vanlaer;327175626;papymaury;2025-10-29 12:39:50;1560 Hoeilaart, Belgique;5897280288;https://www.inaturalist.org/observations/327175626;48715;wild;327175626;12:39:50+01:00;727848271;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;3771,25282944893;NA;NA;NA;NA
Amanita muscaria;5920043320;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,088379;5,651033;2025-10-18T11:29:29;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:09:38.604+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-22T11:44:27;NA;EUROPE;10;18;291;291;2025-12-06T20:53:30.000+00:00;2026-04-18T08:09:38.604+00:00;https://www.inaturalist.org/observations/322388502;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;322388502;none;none;FALSE;doorme;doorme;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;doorme;322388502;doorme;2025-10-18 11:29:29;Gruitrode, 3670 Oudsbergen, België;5920043320;https://www.inaturalist.org/observations/322388502;48715;wild;322388502;11:29:29+02:00;715761930;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5920302145;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;51,200680;4,746431;2025-10-17T13:14:53;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:11:33.350+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-17T11:15:01;6;EUROPE;10;17;290;290;2026-01-23T15:27:45.000+00:00;2026-04-18T08:11:33.350+00:00;https://www.inaturalist.org/observations/321387457;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;321387457;none;none;FALSE;freshfruitv;freshfruitv;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;freshfruitv;321387457;freshfruitv;Fri Oct 17 2025 13:14:53 GMT +0200 (GMT+2);Grobbendonk;5920302145;https://www.inaturalist.org/observations/321387457;48715;wild;321387457;13:14:53+02:00;713385125;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Amanita muscaria;5938135698;Amanita muscaria (L.) Lam.;Amanita muscaria (L.) Lam.;SPECIES;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;Amanita muscaria;BE;Vlaanderen;50,864365;4,717418;2025-10-07T11:48:48;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:09:18.807+00:00;589;PRESENT;8168319;5;34;186;1499;4171;6005964;8168319;8168319;Amanita;muscaria;ACCEPTED;2025-10-07T09:54:12;141;EUROPE;10;7;280;280;2026-01-03T21:31:38.000+00:00;2026-04-18T08:09:18.807+00:00;https://www.inaturalist.org/observations/319331438;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;319331438;none;none;FALSE;Bernd De Bosscher;Bernd De Bosscher;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Bernd De Bosscher;319331438;biology_student_belgium;2025-10-07 11:48:48;Abdij van Park;5938135698;https://www.inaturalist.org/observations/319331438;48715;wild;319331438;11:48:48+02:00;708910673;Amanita muscaria (L.) Lam.;NA;NA;NA;NA;NA;NA;NA;NA;NA
